"","subject","session","trial","flanked","distortion","freq","amplitude","spacing","im_name","targ_letter","targ_pos","response","eyemovement","RT","experiment","correct"
"10978","AM",2,29," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_5_t_H_2.0_ampflank_6.png"," H"," t"," l"," n.a.",0.4741869,"c",0
"10979","AM",2,30," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_2_l_N_2.0_ampflank_0.425.png"," N"," l"," r"," n.a.",0.6333788,"c",0
"10980","AM",2,30," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_3_r_K_2.0_ampflank_6.png"," K"," r"," r"," n.a.",0.3471842,"c",1
"10981","AM",2,31," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_0_l_D_2.0_ampflank_0.425.png"," D"," l"," b"," n.a.",1.025784,"c",0
"10982","AM",2,31," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_3_r_K_2.0_ampflank_6.png"," K"," r"," r"," n.a.",0.4804141,"c",1
"10983","AM",2,32," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_1_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.4601275,"c",0
"10984","AM",2,32," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_b_H_2.0_ampflank_6.png"," H"," b"," r"," n.a.",0.5063319,"c",0
"10985","AM",2,33," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0_ampflank_0.425.png"," N"," t"," t"," n.a.",0.5654936,"c",1
"10986","AM",2,33," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_8_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.4698342,"c",1
"10987","AM",2,34," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_1_b_D_2.0_ampflank_0.425.png"," D"," b"," l"," n.a.",0.7187673,"c",0
"10988","AM",2,34," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_1_r_N_2.0_ampflank_6.png"," N"," r"," l"," n.a.",0.6228897,"c",0
"10989","AM",2,35," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_9_l_D_2.0_ampflank_0.425.png"," D"," l"," b"," n.a.",0.6286863,"c",0
"10990","AM",2,35," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_l_H_2.0_ampflank_6.png"," H"," l"," l"," n.a.",0.5528098,"c",1
"10991","AM",2,36," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_7_l_H_2.0_ampflank_0.425.png"," H"," l"," l"," n.a.",0.587935,"c",1
"10992","AM",2,36," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_l_D_2.0_ampflank_6.png"," D"," l"," l"," n.a.",0.4644291,"c",1
"10993","AM",2,37," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_0_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.3968786,"c",0
"10994","AM",2,37," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_5_l_K_2.0_ampflank_6.png"," K"," l"," t"," n.a.",0.5169552,"c",0
"10995","AM",2,38," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_2_l_N_2.0_ampflank_0.425.png"," N"," l"," b"," n.a.",0.3764032,"c",0
"10996","AM",2,38," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_3_t_N_2.0_ampflank_6.png"," N"," t"," b"," n.a.",0.3913368,"c",0
"10997","AM",2,39," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_t_K_2.0_ampflank_0.425.png"," K"," t"," t"," n.a.",0.4593539,"c",1
"10998","AM",2,39," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_7_t_H_2.0_ampflank_6.png"," H"," t"," t"," n.a.",0.9447984,"c",1
"10999","AM",2,40," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.5015031,"c",0
"11000","AM",2,40," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_4_t_K_2.0_ampflank_6.png"," K"," t"," t"," n.a.",0.4707438,"c",1
"11001","AM",2,41," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_1_b_D_2.0_ampflank_0.425.png"," D"," b"," l"," n.a.",0.8389055,"c",0
"11002","AM",2,41," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.4585666,"c",1
"11003","AM",2,42," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_5_l_H_2.0_ampflank_0.425.png"," H"," l"," r"," n.a.",0.7781359,"c",0
"11004","AM",2,42," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_5_b_H_2.0_ampflank_6.png"," H"," b"," t"," n.a.",0.5050247,"c",0
"11005","AM",2,43," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_3_t_D_2.0_ampflank_0.425.png"," D"," t"," t"," n.a.",0.5709447,"c",1
"11006","AM",2,43," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_2_b_H_2.0_ampflank_6.png"," H"," b"," l"," n.a.",0.4233264,"c",0
"11007","AM",2,44," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_2_t_H_2.0_ampflank_0.425.png"," H"," t"," t"," n.a.",0.651061,"c",1
"11008","AM",2,44," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_5_t_H_2.0_ampflank_6.png"," H"," t"," l"," n.a.",0.4920347,"c",0
"11009","AM",2,45," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_5_l_H_2.0_ampflank_0.425.png"," H"," l"," r"," n.a.",0.8622104,"c",0
"11010","AM",2,45," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_4_t_N_2.0_ampflank_6.png"," N"," t"," t"," n.a.",0.391007,"c",1
"11011","AM",2,46," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_0_t_K_2.0_ampflank_0.425.png"," K"," t"," t"," n.a.",0.4944455,"c",1
"11012","AM",2,46," flanked","BPN",4,0.5,2," flanked_bex_freq_4_amplitude_0.5_rep_8_t_D_2.0_ampflank_6.png"," D"," t"," b"," n.a.",0.5973666,"c",0
"11013","AM",2,47," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_H_2.0_ampflank_0.425.png"," H"," l"," b"," n.a.",0.6110192,"c",0
"11014","AM",2,47," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_0_r_K_2.0_ampflank_6.png"," K"," r"," r"," n.a.",0.43794,"c",1
"11015","AM",2,48," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_b_K_2.0_ampflank_0.425.png"," K"," b"," t"," n.a.",0.6069397,"c",0
"11016","AM",2,48," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_0_r_H_2.0_ampflank_6.png"," H"," r"," r"," n.a.",0.434875,"c",1
"11017","AM",2,49," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_1_b_D_2.0_ampflank_0.425.png"," D"," b"," b"," n.a.",0.5084883,"c",1
"11018","AM",2,49," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_6_l_K_2.0_ampflank_6.png"," K"," l"," l"," n.a.",0.3454233,"c",1
"11019","AM",2,50," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_9_b_K_2.0_ampflank_0.425.png"," K"," b"," b"," n.a.",0.6340393,"c",1
"11020","AM",2,50," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_0_t_K_2.0_ampflank_6.png"," K"," t"," t"," n.a.",0.3738079,"c",1
"11021","AM",2,51," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_3_r_H_2.0_ampflank_0.425.png"," H"," r"," t"," n.a.",0.5254696,"c",0
"11022","AM",2,51," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_4_t_N_2.0_ampflank_6.png"," N"," t"," t"," n.a.",0.3954381,"c",1
"11023","AM",2,52," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_0_l_D_2.0_ampflank_0.425.png"," D"," l"," t"," n.a.",0.4917837,"c",0
"11024","AM",2,52," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_b_H_2.0_ampflank_6.png"," H"," b"," b"," n.a.",0.3605353,"c",1
"11025","AM",2,53," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_5_t_N_2.0_ampflank_0.425.png"," N"," t"," b"," n.a.",0.9181264,"c",0
"11026","AM",2,53," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_3_r_K_2.0_ampflank_6.png"," K"," r"," r"," n.a.",0.4361837,"c",1
"11027","AM",2,54," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_1_b_D_2.0_ampflank_0.425.png"," D"," b"," r"," n.a.",0.4176021,"c",0
"11028","AM",2,54," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_3_r_D_2.0_ampflank_6.png"," D"," r"," r"," n.a.",0.4513862,"c",1
"11029","AM",2,55," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0_ampflank_0.425.png"," N"," t"," b"," n.a.",0.6094374,"c",0
"11030","AM",2,55," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_6_l_H_2.0_ampflank_6.png"," H"," l"," b"," n.a.",0.325178,"c",0
"11031","AM",2,56," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_1_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.5421177,"c",0
"11032","AM",2,56," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_7_r_H_2.0_ampflank_6.png"," H"," r"," t"," n.a.",0.3657236,"c",0
"11033","AM",2,57," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_7_l_K_2.0_ampflank_0.425.png"," K"," l"," t"," n.a.",0.4404685,"c",0
"11034","AM",2,57," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_5_b_H_2.0_ampflank_6.png"," H"," b"," l"," n.a.",0.6414772,"c",0
"11035","AM",2,58," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_l_D_2.0_ampflank_0.425.png"," D"," l"," t"," n.a.",0.5796283,"c",0
"11036","AM",2,58," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_9_l_K_2.0_ampflank_6.png"," K"," l"," l"," n.a.",0.6125129,"c",1
"11037","AM",2,59," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_8_l_D_2.0_ampflank_0.425.png"," D"," l"," b"," n.a.",0.5387865,"c",0
"11038","AM",2,59," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_8_r_D_2.0_ampflank_6.png"," D"," r"," r"," n.a.",0.4017926,"c",1
"11039","AM",2,60," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_9_b_K_2.0_ampflank_0.425.png"," K"," b"," r"," n.a.",0.4566868,"c",0
"11040","AM",2,60," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_9_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.590825,"c",1
"11041","AM",2,61," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_b_N_2.0_ampflank_0.425.png"," N"," b"," l"," n.a.",0.6106047,"c",0
"11042","AM",2,61," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_6_l_H_2.0_ampflank_6.png"," H"," l"," b"," n.a.",0.4649619,"c",0
"11043","AM",2,62," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_2_l_D_2.0_ampflank_0.425.png"," D"," l"," t"," n.a.",0.8254448,"c",0
"11044","AM",2,62," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_4_t_N_2.0_ampflank_6.png"," N"," t"," t"," n.a.",0.3886028,"c",1
"11045","AM",2,63," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_5_l_H_2.0_ampflank_0.425.png"," H"," l"," r"," n.a.",0.504997,"c",0
"11046","AM",2,63," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_4_r_H_2.0_ampflank_6.png"," H"," r"," r"," n.a.",0.3618082,"c",1
"11047","AM",2,64," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_5_b_K_2.0_ampflank_0.425.png"," K"," b"," b"," n.a.",0.3607837,"c",1
"11048","AM",2,64," flanked","BPN",4,0.5,2," flanked_bex_freq_4_amplitude_0.5_rep_3_b_K_2.0_ampflank_6.png"," K"," b"," t"," n.a.",0.4287096,"c",0
"11049","AM",2,65," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_0_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.5897718,"c",0
"11050","AM",2,65," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.3763085,"c",1
"11051","AM",2,66," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_4_b_D_2.0_ampflank_0.425.png"," D"," b"," b"," n.a.",0.4542703,"c",1
"11052","AM",2,66," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_5_t_H_2.0_ampflank_6.png"," H"," t"," l"," n.a.",0.3699478,"c",0
"11053","AM",2,67," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_9_b_K_2.0_ampflank_0.425.png"," K"," b"," r"," n.a.",0.5073323,"c",0
"11054","AM",2,67," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_1_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.2946221,"c",1
"11055","AM",2,68," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_b_D_2.0_ampflank_0.425.png"," D"," b"," b"," n.a.",0.5047817,"c",1
"11056","AM",2,68," flanked","BPN",4,0.5,2," flanked_bex_freq_4_amplitude_0.5_rep_1_b_K_2.0_ampflank_6.png"," K"," b"," t"," n.a.",0.4212674,"c",0
"11057","AM",2,69," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_3_r_K_2.0_ampflank_0.425.png"," K"," r"," r"," n.a.",0.6114221,"c",1
"11058","AM",2,69," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_1_b_D_2.0_ampflank_6.png"," D"," b"," b"," n.a.",0.5305826,"c",1
"11059","AM",2,70," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_1_b_D_2.0_ampflank_0.425.png"," D"," b"," b"," n.a.",0.7408347,"c",1
"11060","AM",2,70," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_2_b_H_2.0_ampflank_6.png"," H"," b"," t"," n.a.",0.3523955,"c",0
"11061","AM",2,71," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_3_l_H_2.0_ampflank_0.425.png"," H"," l"," t"," n.a.",0.4271695,"c",0
"11062","AM",2,71," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_0_b_H_2.0_ampflank_6.png"," H"," b"," b"," n.a.",0.5003499,"c",1
"11063","AM",2,72," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_3_r_H_2.0_ampflank_0.425.png"," H"," r"," t"," n.a.",0.493772,"c",0
"11064","AM",2,72," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.4601757,"c",1
"11065","AM",2,73," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_6_t_D_2.0_ampflank_0.425.png"," D"," t"," b"," n.a.",0.3951129,"c",0
"11066","AM",2,73," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_7_l_K_2.0_ampflank_6.png"," K"," l"," l"," n.a.",0.2766808,"c",1
"11067","AM",2,74," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_4_r_D_2.0_ampflank_0.425.png"," D"," r"," t"," n.a.",0.4148006,"c",0
"11068","AM",2,74," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_5_r_H_2.0_ampflank_6.png"," H"," r"," b"," n.a.",0.5068767,"c",0
"11069","AM",2,75," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_0_b_N_2.0_ampflank_0.425.png"," N"," b"," t"," n.a.",0.4590121,"c",0
"11070","AM",2,75," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_b_H_2.0_ampflank_6.png"," H"," b"," t"," n.a.",0.4755779,"c",0
"11071","AM",2,76," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_4_b_N_2.0_ampflank_0.425.png"," N"," b"," r"," n.a.",0.358742,"c",0
"11072","AM",2,76," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_r_D_2.0_ampflank_6.png"," D"," r"," l"," n.a.",0.396947,"c",0
"11073","AM",2,77," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_7_r_D_2.0_ampflank_0.425.png"," D"," r"," b"," n.a.",0.3983143,"c",0
"11074","AM",2,77," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_b_H_2.0_ampflank_6.png"," H"," b"," b"," n.a.",0.4570343,"c",1
"11075","AM",2,78," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_2_r_D_2.0_ampflank_0.425.png"," D"," r"," r"," n.a.",0.4149275,"c",1
"11076","AM",2,78," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_b_D_2.0_ampflank_6.png"," D"," b"," l"," n.a.",0.680928,"c",0
"11077","AM",2,79," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_2_r_H_2.0_ampflank_0.425.png"," H"," r"," r"," n.a.",0.5694325,"c",1
"11078","AM",2,79," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_l_K_2.0_ampflank_6.png"," K"," l"," t"," n.a.",0.3463619,"c",0
"11079","AM",2,80," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_6_b_N_2.0_ampflank_0.425.png"," N"," b"," b"," n.a.",0.7627632,"c",1
"11080","AM",2,80," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_4_r_D_2.0_ampflank_6.png"," D"," r"," r"," n.a.",0.3220333,"c",1
"11081","AM",2,81," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_8_t_N_2.0_ampflank_0.425.png"," N"," t"," r"," n.a.",0.5229763,"c",0
"11082","AM",2,81," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_4_t_N_2.0_ampflank_6.png"," N"," t"," t"," n.a.",0.4719479,"c",1
"11083","AM",2,82," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_4_r_D_2.0_ampflank_0.425.png"," D"," r"," t"," n.a.",0.3442472,"c",0
"11084","AM",2,82," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_2_r_N_2.0_ampflank_6.png"," N"," r"," b"," n.a.",0.3756132,"c",0
"11085","AM",2,83," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_b_K_2.0_ampflank_0.425.png"," K"," b"," b"," n.a.",0.4449063,"c",1
"11086","AM",2,83," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_1_r_N_2.0_ampflank_6.png"," N"," r"," t"," n.a.",0.47838,"c",0
"11087","AM",2,84," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_9_t_H_2.0_ampflank_0.425.png"," H"," t"," t"," n.a.",0.5223863,"c",1
"11088","AM",2,84," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_6_r_N_2.0_ampflank_6.png"," N"," r"," b"," n.a.",0.5094314,"c",0
"11089","AM",2,85," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_8_t_K_2.0_ampflank_0.425.png"," K"," t"," l"," n.a.",0.6789985,"c",0
"11090","AM",2,85," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_2_b_H_2.0_ampflank_6.png"," H"," b"," t"," n.a.",0.5923404,"c",0
"11091","AM",2,86," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_0_t_K_2.0_ampflank_0.425.png"," K"," t"," t"," n.a.",0.4566503,"c",1
"11092","AM",2,86," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_2_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.3965755,"c",1
"11093","AM",2,87," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_3_t_H_2.0_ampflank_0.425.png"," H"," t"," t"," n.a.",0.623773,"c",1
"11094","AM",2,87," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_3_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.3853348,"c",1
"11095","AM",2,88," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_8_t_K_2.0_ampflank_0.425.png"," K"," t"," l"," n.a.",0.634859,"c",0
"11096","AM",2,88," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_8_b_H_2.0_ampflank_6.png"," H"," b"," t"," n.a.",0.6204055,"c",0
"11097","AM",2,89," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_7_r_H_2.0_ampflank_0.425.png"," H"," r"," r"," n.a.",0.3991126,"c",1
"11098","AM",2,89," flanked","BPN",4,0.5,2," flanked_bex_freq_4_amplitude_0.5_rep_4_l_N_2.0_ampflank_6.png"," N"," l"," b"," n.a.",0.4637995,"c",0
"11099","AM",2,90," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_H_2.0_ampflank_0.425.png"," H"," l"," b"," n.a.",0.8651751,"c",0
"11100","AM",2,90," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_b_D_2.0_ampflank_6.png"," D"," b"," b"," n.a.",0.5903577,"c",1
"11101","AM",2,91," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_6_b_K_2.0_ampflank_0.425.png"," K"," b"," r"," n.a.",0.6010826,"c",0
"11102","AM",2,91," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_1_b_D_2.0_ampflank_6.png"," D"," b"," r"," n.a.",0.7058143,"c",0
"11103","AM",2,92," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_7_l_K_2.0_ampflank_0.425.png"," K"," l"," t"," n.a.",0.5608635,"c",0
"11104","AM",2,92," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_b_H_2.0_ampflank_6.png"," H"," b"," b"," n.a.",0.4975332,"c",1
"11105","AM",2,93," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_9_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.7525487,"c",0
"11106","AM",2,93," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_4_r_H_2.0_ampflank_6.png"," H"," r"," r"," n.a.",0.9253224,"c",1
"11107","AM",2,94," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_8_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.6385917,"c",0
"11108","AM",2,94," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_2_b_H_2.0_ampflank_6.png"," H"," b"," t"," n.a.",0.5099306,"c",0
"11109","AM",2,95," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_7_l_D_2.0_ampflank_0.425.png"," D"," l"," r"," n.a.",0.592194,"c",0
"11110","AM",2,95," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_7_l_D_2.0_ampflank_6.png"," D"," l"," l"," n.a.",0.3094759,"c",1
"11111","AM",2,96," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_0_b_N_2.0_ampflank_0.425.png"," N"," b"," t"," n.a.",0.6078408,"c",0
"11112","AM",2,96," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_1_b_D_2.0_ampflank_6.png"," D"," b"," b"," n.a.",0.4387273,"c",1
"11113","AM",2,97," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_2_b_K_2.0_ampflank_0.425.png"," K"," b"," r"," n.a.",0.6985369,"c",0
"11114","AM",2,97," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_b_D_2.0_ampflank_6.png"," D"," b"," t"," n.a.",0.4601439,"c",0
"11115","AM",2,98," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_b_D_2.0_ampflank_0.425.png"," D"," b"," b"," n.a.",0.4435893,"c",1
"11116","AM",2,98," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_1_l_N_2.0_ampflank_6.png"," N"," l"," l"," n.a.",0.314566,"c",1
"11117","AM",2,99," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_3_r_H_2.0_ampflank_0.425.png"," H"," r"," t"," n.a.",0.6617003,"c",0
"11118","AM",2,99," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_8_t_D_2.0_ampflank_6.png"," D"," t"," t"," n.a.",0.4299785,"c",1
"11119","AM",2,100," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_9_r_K_2.0_ampflank_0.425.png"," K"," r"," r"," n.a.",0.413581,"c",1
"11120","AM",2,100," flanked","BPN",4,0.5,2," flanked_bex_freq_4_amplitude_0.5_rep_0_b_K_2.0_ampflank_6.png"," K"," b"," b"," n.a.",0.4871189,"c",1
"11121","AM",2,101," flanked","RF",4,0.025,2," flanked_rf_freq_4_amplitude_0.025_rep_4_l_K_2.0_ampflank_0.425.png"," K"," l"," b"," n.a.",0.6321001,"c",0
"11122","AM",2,101," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_b_N_2.0_ampflank_6.png"," N"," b"," l"," n.a.",0.5981602,"c",0
"11123","AM",2,102," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_1_t_N_2.0_ampflank_0.425.png"," N"," t"," t"," n.a.",0.4443003,"c",1
"11124","AM",2,102," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_4_t_N_2.0_ampflank_6.png"," N"," t"," t"," n.a.",0.35133,"c",1
